source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,Unbelievable crowd in Florida tonight. Get out and VOTE! #MAGA🇺🇸 https://t.co/zpLkAko8If,11-04-2018 02:47:33,20972,79106,FALSE,1.05891361281379E+018
Twitter for iPhone,If you want to protect criminal aliens – VOTE DEMOCRAT. If you want to protect Law-Abiding Americans – VOTE REPUBLICAN! https://t.co/0pWiwCHGbh https://t.co/2YoXSWT0Px,11-04-2018 01:46:00,16300,55789,FALSE,1.05889812444868E+018
Twitter for iPhone,.@DannyTarkanian is a great guy and a team player. He will represent his District State and Country at the highest level. Danny is strong on Military our Vets Second Amendment and all of the things that we so strongly stand for. Vote for Danny - he has my Strong Endorsement!,11-04-2018 01:39:58,14327,54761,FALSE,1.0588966055276E+018
Twitter for iPhone,Another fantastic #MAGARally tonight in the Great State of Florida. In just 3 days the People of Florida are going to elect @ScottforFlorida and @RonDeSantisFL to protect your jobs defend your BORDERS and CONTINUE MAKING AMERICA  GREAT AGAIN! https://t.co/0pWiwCHGbh🇺🇸 https://t.co/sS78uyafOG,11-04-2018 01:29:26,14174,49280,FALSE,1.05889395508403E+018
Twitter for iPhone,Heading to Pensacola Florida - will be there soon. Amazing lines of people wanting to get in - what a crowd! Is this a sign of Republican Strength on Tuesday? https://t.co/te7RHdAeKA,11-03-2018 23:05:05,9640,42856,FALSE,1.05885762741172E+018
Twitter for iPhone,Governor @DougDucey of Arizona is doing a great job. Doug is strong on Crime the Border and our Second Amendment. Loves our Military &amp; our Vets. Vote for Doug he has my full and Complete Endorsement!,11-03-2018 23:00:22,10606,40461,FALSE,1.05885643809171E+018
Twitter for iPhone,....Lake Okeechobee and all of the hurricane money were a passion for Rick Scott who called endlessly on behalf of the People of Florida. Vote @ScottforFlorida!,11-03-2018 21:12:07,12548,46555,FALSE,1.05882919606205E+018
Twitter for iPhone,In all the time I’ve been President almost two years never once did Senator Bill Nelson call me to ask for help for the Great State of Florida. I never see him until election time....,11-03-2018 21:12:03,16787,61954,FALSE,1.05882918227541E+018
Twitter for iPhone,Rumor has it that Senator Joe Donnelly of Indiana is paying for Facebook ads for his so-called opponent on the libertarian ticket. Donnelly is trying to steal the election? Isn’t that what Russia did!?,11-03-2018 21:05:26,27724,96887,FALSE,1.05882751642781E+018
Twitter for iPhone,Arizona is such a Great State but it needs Border Security which @MarthaMcSally will provide and Krysten Sinema doesn’t even think about. If it were up to Sinema - drugs crime and illegal traffic will be flowing into Arizona at an ever increasing pace. Vote for Martha!,11-03-2018 20:57:38,16657,57611,FALSE,1.05882555109024E+018
Twitter for iPhone,If Chuck Schumer and Nancy Pelosi gain the majority they will try to raise your taxes restore job-killing regulations shut down your coal mines and timber mills take away your healthcare impose socialism and ERASE your borders. VOTE for @MattForMontana and @GregForMontana! https://t.co/aDnCQKY7QD,11-03-2018 20:38:43,18604,57041,FALSE,1.05882079054682E+018
Twitter for iPhone,Landing in Montana now - at least everybody admits that my lines and crowds are far bigger than Barack Obama’s... https://t.co/PCibGjS209,11-03-2018 18:03:15,18218,74531,FALSE,1.05878166815105E+018
Twitter for iPhone,New York get out and VOTE for @JohnFasoNy a great and hardworking Congressman. We need John’s voice in D.C. His opponent just moved to the area - is Pro-Iran and Anti-Israel. Vote for John. Has my Strong Endorsement!,11-03-2018 16:48:27,15106,53238,FALSE,1.05876284262998E+018
Twitter for iPhone,RT @IvankaTrump: As the FIRST female Governor of Iowa @IAGovernor cut taxes balanced the budget (with a 127 m surplus!) &amp; fostered a pro-…,11-03-2018 16:34:25,10623,0,TRUE,1.05875931280856E+018
Twitter for iPhone,Get out and VOTE for @DeanHeller! https://t.co/4HEkpQL3oy,11-03-2018 16:32:29,11070,41168,FALSE,1.05875882530037E+018
Twitter for iPhone,A vicious accuser of Justice Kavanaugh has just admitted that she was lying her story was totally made up or FAKE! Can you imagine if he didn’t become a Justice of the Supreme Court because of her disgusting False Statements. What about the others? Where are the Dems on this?,11-03-2018 13:38:55,48014,152323,FALSE,1.05871514444278E+018
Twitter for iPhone,Thank you to @PeteHegseth and @KatiePavlich for your nice and very wise statements on the Economy. You both really get it! @foxandfriends,11-03-2018 13:24:16,10155,44931,FALSE,1.05871146121472E+018
Twitter for iPhone,A vicious accuser of Justice Kavanough has just admitted that she was lying her story was totally made up or FAKE! Can you imagine if he didn’t become a Justice of the Supreme Court because of her disgusting False Statements. What about the others? Where are the Dems on this?,11-03-2018 12:50:30,11425,32535,FALSE,1.05870296173031E+018
Twitter for iPhone,Heading to Montana and Florida today! Everyone is excited about the Jobs Numbers - 250000 new jobs in October. Also wages rising. Wow!,11-03-2018 12:04:35,14200,60332,FALSE,1.05869140626345E+018
Twitter for iPhone,Indiana Rally and Coach Bobby Knight were incredible last night. Packed House in Honor of Mike Braun for Senate. Mike will be a GREAT Senator. Don’t forget to VOTE!,11-03-2018 11:49:45,13245,57235,FALSE,1.05868767474212E+018
Twitter for iPhone,Congresswoman Maxine Waters was called the most Corrupt Member of Congress! @FoxNews If Dems win she would be put in charge of our Country’s finances. The beginning of the end!,11-03-2018 10:54:55,26552,86512,FALSE,1.05867387537291E+018
Twitter for iPhone,Scott Perry of Pennsylvania is fantastic. He is strong on the Border Crime the Military our Vets and the Second Amendment. Scott has my Total Endorsement!,11-03-2018 02:56:11,15413,63892,FALSE,1.05855339817224E+018
Twitter for iPhone,Massive #MAGARally🇺🇸tonight in Indiana thank you. Everyone get out and https://t.co/0pWiwCHGbh! https://t.co/5jVFO6SIsz,11-03-2018 01:27:44,12692,48067,FALSE,1.05853113903445E+018
Twitter for iPhone,Republicans believe our Country should be a Sanctuary for law-abiding Americans – not criminal aliens. And Republicans will ALWAYS stand with the HEROES of @ICEgov @CBP and Law Enforcement! https://t.co/jmnmO26Yb3,11-03-2018 00:49:30,13651,51143,FALSE,1.05852151782119E+018
Twitter for iPhone,In just 4 days the people of Indiana are going to send Mike @braun4indiana to the United States Senate so we can keep MAKING AMERICA GREAT AGAIN! Get out and VOTE!! https://t.co/dO3Nr8nuJi,11-03-2018 00:40:33,11753,43355,FALSE,1.0585192647711E+018
Twitter for iPhone,I need the people of West Virginia to send a message to Chuck Schumer Maxine Waters Nancy Pelosi and the Radical Democrats by voting for Carol Miller and Patrick Morrisey!,11-02-2018 23:18:24,15100,51072,FALSE,1.05849859220849E+018
Twitter for iPhone,Just landed - will see everyone in Southport Indiana shortly! #MAGARally🇺🇸 https://t.co/zmapQS70CG,11-02-2018 22:51:57,8535,40538,FALSE,1.0584919329372E+018
Twitter for iPhone,THANK YOU WEST VIRGINIA! https://t.co/0pWiwCHGbh https://t.co/KmrMAt4Cea,11-02-2018 22:45:52,10157,47577,FALSE,1.05849040180237E+018
Twitter for iPhone,JOBS JOBS JOBS! #MAGA https://t.co/ZqPjsPUX0t,11-02-2018 22:14:29,16042,59019,FALSE,1.05848250603764E+018
Twitter for iPhone,Fantastic #MAGARally🇺🇸in West Virginia thank you. Everyone get out and VOTE for Patrick @MorriseyWV and @CarolMillerWV! https://t.co/N8CQeLmSad,11-02-2018 21:54:06,10071,38131,FALSE,1.05847737487292E+018
Twitter for iPhone,https://t.co/nk2vKvHuaL,11-02-2018 16:01:44,66300,198882,FALSE,1.0583887006175E+018
Twitter for iPhone,Will be going to West Virginia and Indiana today TWO RALLIES! Don’t tell anyone (big secret) but I will be bringing Coach Bobby Knight to Indiana. He’s been a supporter right from the beginning of the Greatest Political Movement in American History!,11-02-2018 13:54:58,20371,86362,FALSE,1.05835679626241E+018
Twitter for iPhone,Wow! The U.S. added 250000 Jobs in October - and this was despite the hurricanes. Unemployment at 3.7%. Wages UP! These are incredible numbers. Keep it going Vote Republican!,11-02-2018 13:46:49,29716,117182,FALSE,1.05835474857803E+018
Twitter for iPhone,I love you Missouri! Under Republican leadership America is BOOMING America is THRIVING and America is WINNING - because we are finally putting AMERICA FIRST. Get out and VOTE Josh @HawleyMO for the United States Senate! #MAGA🇺🇸 https://t.co/opp35qPPy3,11-02-2018 02:43:46,15062,57183,FALSE,1.05818788504272E+018
Twitter for iPhone,Beautiful evening at a #MAGARally with great American Patriots. Loyal citizens like you helped build this Country and together we are taking back this Country – returning power to YOU the AMERICAN PEOPLE. Get out and https://t.co/0pWiwCHGbh! https://t.co/9nCTLdFVW4 https://t.co/wBOUVedVtT,11-02-2018 02:23:20,17632,63706,FALSE,1.05818274041423E+018
Twitter for iPhone,Together we are Making America Safe and Great Again! https://t.co/0pWiwCHGbh https://t.co/rWl5aSpY3O,11-01-2018 22:46:35,23158,81244,FALSE,1.05812819631773E+018
Twitter for iPhone,On my way to Columbia Missouri for a #MAGARally. Look forward to seeing everyone soon! https://t.co/0pWiwCHGbh https://t.co/oD6v3E13bk,11-01-2018 22:11:42,8712,41982,FALSE,1.05811941727868E+018
Twitter for iPhone,Illegal immigration affects the lives of all Americans. Illegal Immigration hurts American workers burdens American taxpayers undermines public safety and places enormous strain on local schools hospitals and communities...https://t.co/eN1IqPNBJY,11-01-2018 20:54:49,28930,93522,FALSE,1.0581000701581E+018
Twitter for iPhone,....His opponent Jared Polis is weak on crime and weak on borders – could never do the job. Get out and VOTE – Walker has my Complete and Total Endorsement!,11-01-2018 18:37:17,8446,34745,FALSE,1.05806545785135E+018
Twitter for iPhone,.@WalkerStapleton will be an extraordinary Governor for the State of Colorado. He is strong smart and has been successful at everything he has ever done....,11-01-2018 18:37:15,11701,47553,FALSE,1.05806545007509E+018
Twitter for iPhone,Thank you to Rick Breckenridge and congratulations to Matt Rosendale (@MattForMontana). This is very big - see you in Montana on Saturday! Tickets: https://t.co/zX9sj0qUzN https://t.co/UWuHHs6Y0u,11-01-2018 18:33:41,8828,35211,FALSE,1.05806454997747E+018
Twitter for iPhone,Just had a long and very good conversation with President Xi Jinping of China. We talked about many subjects with a heavy emphasis on Trade. Those discussions are moving along nicely with meetings being scheduled at the G-20 in Argentina. Also had good discussion on North Korea!,11-01-2018 14:09:10,21554,93867,FALSE,1.05799798192287E+018
Twitter for iPhone,RT @realDonaldTrump: #JOBSNOTMOBS! VOTE REPUBLICAN NOW!! https://t.co/wso9ZHIvyF,11-01-2018 03:34:15,29016,0,TRUE,1.05783820065858E+018
Twitter for iPhone,RT @realDonaldTrump: Harry Reid when he was sane agreed with us on Birthright Citizenship! https://t.co/ypiE1QWKag,11-01-2018 03:34:07,25653,0,TRUE,1.05783816964164E+018
Twitter for iPhone,That’s because they treat me fairly!“@FoxNews tops @CNN and @MSNBC combined in October cable news ratings” https://t.co/QX56Pwlmj4,11-01-2018 03:33:01,19432,75602,FALSE,1.05783789206267E+018
Twitter for iPhone,Fantastic evening in Florida with great PATRIOTS at a beautiful #MAGARally. Get out and https://t.co/0pWiwCq4MH so we can continue MAKING AMERICA SAFE &amp; GREAT AGAIN! https://t.co/c3fqrEdzFU https://t.co/VrmaMHPhl3,11-01-2018 01:43:15,12843,48266,FALSE,1.05781026543609E+018
Twitter for iPhone,THANK YOU FLORIDA! Get out and VOTE Republican! #MAGA🇺🇸https://t.co/v3hpKOPBik,11-01-2018 00:53:19,16598,58844,FALSE,1.05779770183481E+018
Twitter for iPhone,It is outrageous what the Democrats are doing to our Country. Vote Republican now! https://t.co/0pWiwCHGbh https://t.co/2crea9HF7G,10-31-2018 20:18:07,41448,96764,FALSE,1.05772844538654E+018
Twitter for iPhone,#JOBSNOTMOBS! VOTE REPUBLICAN NOW!! https://t.co/wso9ZHIvyF,10-31-2018 19:25:29,28976,77143,FALSE,1.057715198684E+018
Twitter for iPhone,Yesterday in Pittsburgh I was really impressed with Congressman Keith Rothfus (far more so than any other local political figure). His sincere level of compassion grief and sorrow for the events that took place was in its own way very inspiring. Vote for Keith!,10-31-2018 19:24:22,14425,61283,FALSE,1.05771491976693E+018
Twitter for iPhone,Harry Reid when he was sane agreed with us on Birthright Citizenship! https://t.co/ypiE1QWKag,10-31-2018 17:19:27,25608,76844,FALSE,1.0576834817933E+018
Twitter for iPhone,Paul Ryan should be focusing on holding the Majority rather than giving his opinions on Birthright Citizenship something he knows nothing about! Our new Republican Majority will work on this Closing the Immigration Loopholes and Securing our Border!,10-31-2018 16:43:19,32687,122957,FALSE,1.05767439044645E+018
Twitter for iPhone,Republicans will protect people with pre-existing conditions far better than the Dems!,10-31-2018 15:28:57,19985,78202,FALSE,1.05765567508031E+018
Twitter for iPhone,“Donald Trump has made good on his promises and it drives Democrats Crazy!” Brad Blakeman @FoxNews,10-31-2018 15:25:01,14661,62093,FALSE,1.0576546843564E+018
Twitter for iPhone,The World is using our laws to our detriment. They laugh at the Stupidity they see!,10-31-2018 14:19:51,18418,74691,FALSE,1.05763828502625E+018
Twitter for iPhone,....Harry Reid was right in 1993 before he and the Democrats went insane and started with the Open Borders (which brings massive Crime) “stuff.” Don’t forget the nasty term Anchor Babies. I will keep our Country safe. This case will be settled by the United States Supreme Court!,10-31-2018 14:17:34,19105,67188,FALSE,1.05763770829679E+018
